ID,n_adults,n_children,meal_plan,car_parking_space,room_type,lead_time,year,month,date,avg_room_price
INN00352,1,0,Meal Plan 1,1,Room_Type 4,4,2018,7,1,103
INN00353,1,0,Meal Plan 1,0,Room_Type 1,11,2018,7,5,145
INN00354,1,0,Meal Plan 1,0,Room_Type 1,12,2018,7,11,145
INN00355,2,0,Meal Plan 1,0,Room_Type 4,77,2018,5,14,134.85
INN00356,2,1,Meal Plan 1,0,Room_Type 6,14,2018,10,22,168.25
INN00357,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN00358,2,0,Meal Plan 1,0,Room_Type 1,133,2018,6,13,76
INN00359,2,0,Meal Plan 1,0,Room_Type 1,3,2017,8,10,63.5
INN00360,2,0,Meal Plan 1,0,Room_Type 1,19,2018,9,18,95
INN00361,2,0,Meal Plan 1,0,Room_Type 4,86,2018,9,3,90.95
INN00362,2,0,Meal Plan 1,0,Room_Type 1,23,2017,10,16,98.4
INN00363,2,0,Meal Plan 1,0,Room_Type 1,65,2018,9,22,135.9
INN00364,2,0,Meal Plan 1,0,Room_Type 4,1,2018,11,16,130
INN00365,2,0,Meal Plan 1,0,Room_Type 4,66,2017,11,19,81.9
INN00366,3,0,Meal Plan 1,0,Room_Type 1,50,2018,2,22,78.85
INN00367,2,0,Meal Plan 2,0,Room_Type 1,87,2018,6,26,141.3
INN00368,2,0,Meal Plan 1,0,Room_Type 1,159,2018,4,9,70
INN00369,2,0,Meal Plan 2,0,Room_Type 1,39,2018,8,13,170.1
INN00370,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,115
INN00371,2,2,Meal Plan 1,0,Room_Type 6,22,2017,12,29,199
INN00372,2,0,Meal Plan 1,0,Room_Type 4,102,2018,7,10,82.45
INN00373,4,0,Meal Plan 1,0,Room_Type 7,86,2018,10,20,192.86
INN00374,2,0,Meal Plan 1,0,Room_Type 1,56,2017,9,25,185
INN00375,2,0,Meal Plan 1,0,Room_Type 1,36,2018,12,10,68.07
INN00376,2,0,Meal Plan 1,0,Room_Type 1,50,2018,10,4,118.8
INN00377,2,0,Meal Plan 1,0,Room_Type 4,115,2018,10,27,104.4
INN00378,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,23,65
INN00379,2,0,Not Selected,0,Room_Type 1,35,2018,3,3,71.1
INN00380,2,0,Meal Plan 1,0,Room_Type 1,17,2018,5,21,95
INN00381,2,0,Meal Plan 1,0,Room_Type 4,237,2018,9,13,116.62
INN00382,2,0,Meal Plan 1,0,Room_Type 1,125,2018,9,7,136
INN00383,2,2,Meal Plan 1,0,Room_Type 6,32,2018,12,2,147.9
INN00384,2,0,Not Selected,0,Room_Type 1,5,2018,9,18,123.7
INN00385,2,0,Meal Plan 1,0,Room_Type 1,91,2018,6,19,135.9
INN00386,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN00387,3,0,Meal Plan 1,0,Room_Type 4,9,2018,3,20,186
INN00388,3,0,Meal Plan 1,0,Room_Type 4,155,2018,12,26,115.6
INN00389,2,2,Meal Plan 1,0,Room_Type 6,0,2018,5,14,221
INN00390,1,0,Meal Plan 1,0,Room_Type 1,11,2017,9,15,65
INN00391,1,0,Meal Plan 1,0,Room_Type 1,0,2018,2,19,80
INN00392,2,1,Meal Plan 1,0,Room_Type 1,86,2018,3,23,73.83
INN00393,1,0,Meal Plan 1,1,Room_Type 1,18,2018,10,18,67
INN00394,2,0,Meal Plan 1,0,Room_Type 1,58,2018,3,4,80.3
INN00395,2,0,Not Selected,0,Room_Type 1,54,2018,4,30,85
INN00396,2,1,Meal Plan 1,0,Room_Type 1,25,2018,7,23,152.1
INN00397,2,0,Meal Plan 1,0,Room_Type 1,107,2017,9,9,89.25
INN00398,1,0,Meal Plan 2,0,Room_Type 1,100,2018,9,28,110
INN00399,2,0,Meal Plan 1,0,Room_Type 1,273,2018,5,13,95
INN00400,2,0,Not Selected,0,Room_Type 1,29,2018,3,18,79
INN00401,2,0,Meal Plan 1,0,Room_Type 1,221,2018,8,12,80
INN00402,2,0,Meal Plan 1,0,Room_Type 1,213,2018,10,1,102.85
INN00403,2,0,Meal Plan 1,0,Room_Type 1,198,2018,9,9,90
INN00404,2,0,Meal Plan 1,0,Room_Type 2,81,2018,1,29,62.37
INN00405,2,0,Not Selected,0,Room_Type 1,23,2018,4,8,98
INN00406,2,0,Meal Plan 1,0,Room_Type 1,26,2017,9,17,117.67
INN00407,2,0,Meal Plan 1,0,Room_Type 1,20,2018,6,18,141
INN00408,2,1,Meal Plan 1,0,Room_Type 6,124,2018,12,26,156.61
INN00409,3,0,Meal Plan 1,0,Room_Type 4,85,2018,8,3,152.1
INN00410,2,0,Meal Plan 1,0,Room_Type 1,167,2018,8,6,105.3
INN00411,2,0,Meal Plan 1,0,Room_Type 1,71,2018,5,30,119.85
INN00412,2,0,Meal Plan 1,0,Room_Type 1,48,2018,11,4,97.2
INN00413,1,0,Not Selected,0,Room_Type 1,37,2018,5,13,116.1
INN00414,3,0,Meal Plan 1,0,Room_Type 4,76,2018,5,29,150.45
INN00415,1,0,Meal Plan 1,0,Room_Type 1,13,2018,1,20,71
INN00416,1,0,Meal Plan 1,0,Room_Type 1,3,2018,6,27,0
INN00417,2,0,Meal Plan 1,0,Room_Type 4,75,2017,12,7,60
INN00418,1,0,Meal Plan 1,0,Room_Type 1,5,2018,4,5,89
INN00419,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,115
INN00420,2,0,Meal Plan 1,0,Room_Type 1,180,2018,5,2,100
INN00421,2,0,Not Selected,0,Room_Type 1,122,2018,11,14,75.9
INN00422,2,0,Meal Plan 1,0,Room_Type 1,224,2017,10,2,65
INN00423,2,0,Meal Plan 1,0,Room_Type 1,24,2018,5,29,104.55
INN00424,1,0,Meal Plan 1,0,Room_Type 1,162,2018,10,14,115
INN00425,3,0,Meal Plan 1,0,Room_Type 4,25,2018,7,2,187
INN00426,1,0,Meal Plan 1,0,Room_Type 1,1,2018,8,4,115
INN00427,2,0,Not Selected,0,Room_Type 1,236,2018,9,27,84.43
INN00428,2,0,Meal Plan 1,0,Room_Type 1,120,2018,4,8,90.95
INN00429,2,0,Meal Plan 2,1,Room_Type 4,12,2018,3,24,208
INN00430,2,0,Meal Plan 1,0,Room_Type 1,224,2018,9,3,97.18
INN00431,1,0,Meal Plan 2,0,Room_Type 1,33,2017,10,21,79.11
INN00432,2,0,Meal Plan 1,0,Room_Type 1,24,2018,5,13,0
INN00433,2,0,Meal Plan 1,0,Room_Type 4,22,2017,9,8,120
INN00434,2,0,Meal Plan 1,0,Room_Type 1,10,2017,10,20,126
INN00435,2,0,Meal Plan 1,0,Room_Type 1,15,2018,2,16,91
INN00436,2,0,Meal Plan 2,0,Room_Type 1,230,2018,9,6,137
INN00437,2,0,Meal Plan 1,0,Room_Type 1,54,2018,3,16,67.32
INN00438,2,0,Meal Plan 1,0,Room_Type 1,45,2017,10,23,81.62
INN00439,3,0,Meal Plan 2,0,Room_Type 4,63,2018,10,24,123.66
INN00440,2,0,Not Selected,0,Room_Type 1,166,2018,8,6,94.5
INN00441,2,0,Meal Plan 1,0,Room_Type 1,148,2018,8,22,96.3
INN00442,2,0,Meal Plan 1,0,Room_Type 1,136,2018,8,13,88.01
INN00443,2,0,Meal Plan 1,0,Room_Type 1,37,2018,3,10,81.9
INN00444,2,0,Meal Plan 1,0,Room_Type 1,66,2018,5,11,119.85
INN00445,1,0,Meal Plan 1,0,Room_Type 1,11,2017,10,23,83.5
INN00446,1,0,Meal Plan 1,1,Room_Type 1,1,2018,4,1,67
INN00447,2,0,Meal Plan 1,0,Room_Type 4,7,2018,6,19,156
INN00448,2,0,Meal Plan 1,0,Room_Type 1,43,2017,10,13,85
INN00449,2,0,Meal Plan 1,0,Room_Type 4,5,2018,4,4,126.75
INN00450,2,0,Meal Plan 2,0,Room_Type 1,247,2018,6,6,115
INN00451,2,0,Not Selected,0,Room_Type 1,24,2018,10,16,107.1
INN00452,1,0,Meal Plan 1,0,Room_Type 1,53,2018,10,14,120
INN00453,2,0,Meal Plan 1,0,Room_Type 1,52,2018,11,19,93.6
INN00454,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,8,120
INN00455,1,0,Meal Plan 1,0,Room_Type 1,12,2018,6,8,90
INN00456,2,0,Meal Plan 1,0,Room_Type 1,230,2018,9,6,137
INN00457,2,1,Meal Plan 1,0,Room_Type 1,92,2018,10,31,106.43
INN00458,1,0,Not Selected,0,Room_Type 1,2,2018,5,31,87.78
INN00459,2,0,Meal Plan 2,0,Room_Type 1,74,2017,9,18,101.5
INN00460,2,0,Not Selected,0,Room_Type 1,82,2018,6,23,85.5
INN00461,1,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,95
INN00462,2,0,Meal Plan 1,0,Room_Type 4,147,2018,7,1,103.7
INN00463,1,0,Meal Plan 1,0,Room_Type 1,2,2017,8,26,65
INN00464,2,0,Meal Plan 1,0,Room_Type 1,166,2018,8,18,100.12
INN00465,2,0,Meal Plan 2,1,Room_Type 1,28,2018,4,11,156.25
INN00466,2,0,Meal Plan 2,0,Room_Type 1,309,2018,5,13,101
INN00467,2,0,Meal Plan 2,1,Room_Type 1,54,2018,7,4,161.1
INN00468,2,0,Not Selected,1,Room_Type 1,49,2018,12,8,83.8
INN00469,2,1,Meal Plan 1,1,Room_Type 1,1,2018,6,18,168
INN00470,2,0,Meal Plan 1,0,Room_Type 1,0,2017,12,27,58
INN00471,2,0,Meal Plan 2,0,Room_Type 1,4,2017,8,8,94.5
INN00472,2,0,Meal Plan 1,0,Room_Type 1,60,2017,12,9,96.3
INN00473,2,0,Meal Plan 1,0,Room_Type 1,157,2017,8,14,76.5
INN00474,2,0,Meal Plan 1,0,Room_Type 1,268,2018,4,8,78
INN00475,2,0,Not Selected,0,Room_Type 1,38,2018,9,26,112.59
INN00476,2,2,Meal Plan 1,0,Room_Type 7,30,2018,6,12,187.04
INN00477,2,0,Meal Plan 1,1,Room_Type 1,2,2018,10,11,169
INN00478,2,0,Not Selected,0,Room_Type 1,217,2018,12,5,46.63
INN00479,2,0,Meal Plan 1,0,Room_Type 1,143,2018,8,25,100
INN00480,2,0,Not Selected,0,Room_Type 1,179,2018,10,19,85.5
INN00481,1,0,Meal Plan 1,0,Room_Type 1,188,2018,6,15,130
INN00482,3,0,Meal Plan 1,0,Room_Type 4,94,2018,7,8,146.7
INN00483,1,0,Meal Plan 1,0,Room_Type 1,32,2017,11,20,73
INN00484,3,0,Meal Plan 1,0,Room_Type 6,2,2018,4,1,143.22
INN00485,2,0,Meal Plan 1,0,Room_Type 1,70,2017,10,22,89.25
INN00486,2,0,Not Selected,0,Room_Type 1,4,2018,9,19,85
INN00487,2,0,Meal Plan 1,0,Room_Type 1,34,2018,2,28,6.5
INN00488,2,2,Meal Plan 1,0,Room_Type 2,16,2018,3,8,83.03
INN00489,2,0,Meal Plan 1,0,Room_Type 1,24,2018,2,11,91
INN00490,2,0,Not Selected,0,Room_Type 1,78,2018,4,10,80.75
INN00491,2,0,Meal Plan 1,0,Room_Type 1,305,2018,11,4,89
INN00492,2,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,105
INN00493,2,0,Meal Plan 1,0,Room_Type 1,98,2018,4,30,109.81
INN00494,2,0,Meal Plan 1,0,Room_Type 4,14,2018,12,5,70.88
INN00495,1,0,Not Selected,0,Room_Type 1,44,2018,11,23,83.6
INN00496,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN00497,2,0,Meal Plan 1,0,Room_Type 1,213,2018,6,7,130
INN00498,1,0,Meal Plan 1,0,Room_Type 1,5,2018,4,4,95
INN00499,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN00500,2,0,Meal Plan 1,0,Room_Type 4,139,2018,2,11,62
INN00501,2,0,Meal Plan 1,0,Room_Type 2,44,2018,4,23,95
INN00502,1,0,Meal Plan 2,0,Room_Type 4,18,2018,2,28,145
INN00503,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,17,95
INN00504,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN00505,2,0,Meal Plan 1,0,Room_Type 1,152,2018,6,18,80.75
INN00506,3,0,Meal Plan 1,0,Room_Type 4,42,2018,8,30,142.2
INN00507,3,0,Meal Plan 1,0,Room_Type 4,209,2018,10,21,128.7
INN00508,2,0,Meal Plan 1,0,Room_Type 1,69,2018,3,20,90.95
INN00509,2,0,Meal Plan 1,0,Room_Type 1,80,2018,11,18,93.6
INN00510,2,0,Meal Plan 1,0,Room_Type 4,49,2017,11,9,60
INN00511,1,0,Meal Plan 1,0,Room_Type 1,143,2018,8,25,90
INN00512,2,0,Not Selected,0,Room_Type 1,67,2017,12,5,95.4
INN00513,2,0,Meal Plan 1,0,Room_Type 1,41,2018,10,21,160
INN00514,2,0,Meal Plan 1,0,Room_Type 4,154,2018,10,30,104.1
INN00515,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN00516,2,0,Meal Plan 1,0,Room_Type 1,2,2018,8,3,109
INN00517,2,0,Meal Plan 1,0,Room_Type 4,99,2018,4,10,93.78
INN00518,1,0,Meal Plan 1,0,Room_Type 1,14,2017,10,14,95
INN00519,1,0,Not Selected,0,Room_Type 1,0,2018,10,15,140
INN00520,2,0,Meal Plan 1,0,Room_Type 1,22,2017,12,24,87
INN00521,1,0,Meal Plan 1,0,Room_Type 4,7,2018,3,5,85.85
INN00522,2,0,Meal Plan 1,0,Room_Type 4,84,2018,3,24,99.45
INN00523,2,0,Meal Plan 1,0,Room_Type 4,109,2018,5,4,120.28
INN00524,1,0,Meal Plan 1,0,Room_Type 1,71,2018,6,14,120
INN00525,2,0,Meal Plan 1,0,Room_Type 1,4,2018,4,3,77.77
INN00526,1,0,Meal Plan 1,0,Room_Type 1,71,2018,6,14,120
INN00527,2,0,Not Selected,0,Room_Type 1,58,2018,6,10,116.1
INN00528,3,0,Meal Plan 2,0,Room_Type 4,133,2018,7,23,189
INN00529,2,0,Meal Plan 1,0,Room_Type 4,27,2018,6,26,152.67
INN00530,2,0,Meal Plan 1,0,Room_Type 1,27,2018,2,4,66.31
INN00531,1,0,Meal Plan 1,0,Room_Type 1,9,2017,9,10,95
INN00532,2,1,Meal Plan 1,0,Room_Type 1,86,2018,12,8,122
INN00533,2,0,Meal Plan 1,0,Room_Type 1,13,2017,12,17,58
INN00534,2,0,Meal Plan 1,0,Room_Type 1,0,2018,12,5,89.89
INN00535,2,0,Meal Plan 1,0,Room_Type 4,5,2018,6,21,156
INN00536,2,0,Meal Plan 1,0,Room_Type 4,82,2018,3,24,99.45
INN00537,2,1,Meal Plan 1,0,Room_Type 6,330,2018,8,31,172.8
INN00538,2,0,Not Selected,0,Room_Type 1,3,2018,8,22,98.56
INN00539,1,0,Meal Plan 1,0,Room_Type 1,35,2018,3,10,71.1
INN00540,1,0,Meal Plan 1,0,Room_Type 4,12,2018,3,30,128.06
INN00541,1,0,Meal Plan 1,0,Room_Type 1,0,2018,11,19,0
INN00542,2,1,Meal Plan 1,0,Room_Type 1,7,2018,4,7,106
INN00543,2,0,Meal Plan 1,0,Room_Type 4,47,2018,9,27,130.61
INN00544,2,0,Not Selected,0,Room_Type 1,117,2018,6,17,105.74
INN00545,2,0,Meal Plan 1,0,Room_Type 4,2,2018,6,10,136
INN00546,2,0,Meal Plan 1,0,Room_Type 1,26,2018,6,8,120
INN00547,2,0,Not Selected,0,Room_Type 1,75,2018,12,2,74.8
INN00548,2,0,Meal Plan 2,0,Room_Type 1,256,2018,6,15,112
INN00549,2,1,Meal Plan 1,0,Room_Type 1,137,2018,8,21,121.5
INN00550,2,0,Meal Plan 1,0,Room_Type 1,92,2017,10,7,70
INN00551,1,0,Meal Plan 1,0,Room_Type 1,1,2018,11,29,75
INN00552,2,0,Meal Plan 1,0,Room_Type 1,18,2018,1,2,54
INN00553,2,0,Meal Plan 1,0,Room_Type 1,78,2018,3,25,100
INN00554,1,0,Meal Plan 1,0,Room_Type 4,8,2018,4,23,0
INN00555,1,2,Meal Plan 1,0,Room_Type 6,30,2018,11,2,186.22
INN00556,2,0,Not Selected,0,Room_Type 1,117,2018,11,13,79.2
INN00557,2,0,Meal Plan 1,0,Room_Type 1,10,2018,3,19,103
INN00558,2,0,Meal Plan 1,0,Room_Type 1,56,2017,9,25,185
INN00559,2,0,Meal Plan 1,0,Room_Type 1,8,2017,10,20,135
INN00560,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,115
INN00561,2,0,Meal Plan 2,0,Room_Type 1,273,2017,7,17,109
INN00562,2,0,Meal Plan 1,0,Room_Type 1,33,2018,11,26,104
INN00563,3,0,Meal Plan 1,0,Room_Type 4,184,2018,8,3,130.05
INN00564,2,0,Meal Plan 1,0,Room_Type 1,232,2018,9,5,100.3
INN00565,1,0,Meal Plan 1,0,Room_Type 1,188,2018,6,15,130
INN00566,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN00567,2,0,Meal Plan 1,0,Room_Type 4,45,2018,10,7,139.5
INN00568,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,3,66
INN00569,2,0,Meal Plan 1,0,Room_Type 1,63,2018,9,3,106.88
INN00570,2,0,Meal Plan 1,0,Room_Type 4,89,2018,9,16,149.4
INN00571,1,0,Meal Plan 1,0,Room_Type 1,63,2018,4,26,109.35
INN00572,2,0,Meal Plan 1,0,Room_Type 1,304,2018,11,3,89
INN00573,1,0,Meal Plan 1,0,Room_Type 1,1,2018,4,9,115
INN00574,1,0,Meal Plan 1,0,Room_Type 1,51,2018,3,16,85.5
INN00575,2,0,Meal Plan 1,0,Room_Type 4,110,2018,4,20,90.95
INN00576,2,0,Meal Plan 1,0,Room_Type 4,20,2018,7,30,117.55
INN00577,2,0,Not Selected,0,Room_Type 1,50,2018,10,19,108
INN00578,2,0,Meal Plan 1,0,Room_Type 4,48,2018,10,11,139.5
INN00579,2,0,Meal Plan 1,0,Room_Type 5,96,2018,9,13,129.88
INN00580,2,0,Meal Plan 1,0,Room_Type 1,148,2017,12,30,67
INN00581,2,0,Not Selected,0,Room_Type 1,25,2018,10,3,129
INN00582,2,0,Meal Plan 1,0,Room_Type 1,148,2018,6,25,79.53
INN00583,2,0,Meal Plan 1,0,Room_Type 1,114,2018,8,22,72.25
INN00584,1,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,80
INN00585,2,0,Meal Plan 1,0,Room_Type 1,105,2018,6,11,119.85
INN00586,1,0,Meal Plan 1,0,Room_Type 1,4,2017,11,2,117
INN00587,2,0,Meal Plan 2,0,Room_Type 4,67,2017,9,6,29
INN00588,2,0,Meal Plan 1,1,Room_Type 1,61,2018,9,2,118.8
INN00589,2,0,Meal Plan 1,0,Room_Type 1,79,2018,12,30,192.03
INN00590,3,0,Meal Plan 1,0,Room_Type 1,74,2018,5,21,168.3
INN00591,2,0,Not Selected,0,Room_Type 1,120,2018,5,12,72.76
INN00592,2,0,Meal Plan 1,0,Room_Type 1,157,2018,12,8,68
INN00593,2,0,Meal Plan 1,0,Room_Type 1,4,2018,1,6,89
INN00594,2,0,Meal Plan 1,0,Room_Type 4,46,2018,8,28,124.46
INN00595,1,0,Meal Plan 1,0,Room_Type 1,41,2018,3,13,70.33
INN00596,3,0,Meal Plan 1,0,Room_Type 4,84,2018,6,15,170.1
INN00597,2,0,Meal Plan 1,0,Room_Type 1,245,2018,6,17,75
INN00598,2,0,Meal Plan 1,0,Room_Type 4,27,2018,6,29,125.25
INN00599,2,0,Meal Plan 1,0,Room_Type 1,74,2017,7,27,55.9
INN00600,2,0,Meal Plan 1,0,Room_Type 1,85,2018,6,20,126.9
INN00601,2,0,Not Selected,0,Room_Type 1,6,2018,2,26,79
INN00602,2,0,Meal Plan 1,0,Room_Type 1,256,2018,10,23,94.35
INN00603,2,0,Meal Plan 2,0,Room_Type 1,265,2018,6,24,109
INN00604,2,0,Meal Plan 1,0,Room_Type 4,64,2018,4,15,112.2
INN00605,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,1,109
INN00606,1,0,Meal Plan 1,0,Room_Type 1,91,2018,9,14,65
INN00607,2,0,Meal Plan 1,0,Room_Type 1,127,2018,4,28,90
INN00608,2,0,Meal Plan 1,0,Room_Type 1,73,2018,7,14,85
INN00609,2,0,Meal Plan 1,0,Room_Type 1,36,2018,12,28,168.73
INN00610,2,0,Meal Plan 1,0,Room_Type 1,17,2018,12,8,100.38
INN00611,2,0,Meal Plan 1,0,Room_Type 1,164,2018,7,27,99.45
INN00612,2,0,Meal Plan 1,0,Room_Type 1,0,2018,9,27,160
INN00613,2,0,Meal Plan 1,0,Room_Type 1,37,2018,10,2,126
INN00614,3,0,Meal Plan 1,0,Room_Type 1,191,2018,8,1,96.9
INN00615,2,2,Meal Plan 1,0,Room_Type 2,33,2017,10,17,95
INN00616,2,0,Meal Plan 1,0,Room_Type 1,32,2017,9,5,94.5
INN00617,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,7,98.8
INN00618,2,0,Not Selected,0,Room_Type 1,53,2018,7,10,100.5
INN00619,2,0,Meal Plan 2,0,Room_Type 7,8,2018,6,19,0
INN00620,2,0,Meal Plan 1,0,Room_Type 1,107,2018,5,29,80.75
INN00621,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN00622,2,0,Meal Plan 1,0,Room_Type 1,84,2018,4,29,89.75
INN00623,2,2,Meal Plan 1,0,Room_Type 6,0,2017,8,25,156
INN00624,2,0,Meal Plan 1,0,Room_Type 4,1,2018,6,11,136
INN00625,2,0,Meal Plan 1,0,Room_Type 1,29,2018,12,2,85
INN00626,2,0,Meal Plan 1,0,Room_Type 4,41,2017,10,14,87.54
INN00627,2,0,Meal Plan 1,0,Room_Type 1,86,2017,9,9,100
INN00628,2,0,Meal Plan 1,0,Room_Type 1,167,2018,10,1,108.9
INN00629,2,0,Not Selected,0,Room_Type 1,34,2018,6,14,107.1
INN00630,2,0,Meal Plan 1,0,Room_Type 1,101,2018,4,4,80
INN00631,2,0,Meal Plan 1,0,Room_Type 1,259,2018,5,5,90
INN00632,2,0,Meal Plan 1,0,Room_Type 1,122,2018,5,12,105.3
INN00633,2,0,Not Selected,0,Room_Type 1,1,2018,2,11,80
INN00634,2,0,Meal Plan 1,1,Room_Type 4,107,2018,8,25,142.2
INN00635,2,0,Meal Plan 1,0,Room_Type 4,35,2018,4,5,131.4
INN00636,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN00637,2,0,Meal Plan 1,0,Room_Type 1,4,2018,4,1,111
INN00638,2,0,Meal Plan 1,0,Room_Type 1,85,2018,10,6,85
INN00639,3,0,Meal Plan 1,0,Room_Type 4,137,2018,8,24,130.95
INN00640,2,0,Meal Plan 2,0,Room_Type 1,74,2017,9,18,101.5
INN00641,1,0,Meal Plan 1,0,Room_Type 1,116,2018,2,28,82
INN00642,2,0,Meal Plan 1,1,Room_Type 1,34,2017,9,13,94.5
INN00643,2,0,Meal Plan 1,0,Room_Type 1,56,2018,8,28,109.8
INN00644,2,0,Meal Plan 1,0,Room_Type 1,149,2018,7,10,72.25
INN00645,2,0,Not Selected,0,Room_Type 1,12,2018,2,6,55.72
INN00646,3,0,Meal Plan 1,0,Room_Type 4,52,2018,10,17,158.4
INN00647,2,0,Meal Plan 1,0,Room_Type 4,191,2018,3,30,69
INN00648,2,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,105
INN00649,2,0,Meal Plan 1,0,Room_Type 4,57,2018,12,29,219.6
INN00650,1,0,Meal Plan 1,0,Room_Type 1,9,2018,1,8,44.8
INN00651,2,0,Not Selected,0,Room_Type 1,7,2018,10,26,120
INN00652,2,0,Meal Plan 1,0,Room_Type 1,78,2018,3,25,100
INN00653,2,0,Not Selected,0,Room_Type 1,0,2018,6,7,109
INN00654,0,2,Meal Plan 1,0,Room_Type 2,78,2018,8,19,115.68
INN00655,2,0,Meal Plan 1,0,Room_Type 1,31,2018,9,16,75
INN00656,2,0,Meal Plan 2,0,Room_Type 5,37,2018,6,17,134.1
INN00657,2,0,Meal Plan 1,0,Room_Type 4,8,2018,5,29,124.1
INN00658,4,0,Meal Plan 1,0,Room_Type 7,32,2018,8,17,214.75
INN00659,2,0,Meal Plan 1,0,Room_Type 1,48,2018,10,31,75
INN00660,2,0,Meal Plan 1,0,Room_Type 1,89,2017,11,23,72.25
INN00661,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,7,80
INN00662,2,0,Meal Plan 1,0,Room_Type 1,15,2018,9,20,139
INN00663,1,0,Meal Plan 1,0,Room_Type 1,10,2018,1,28,66
INN00664,1,0,Meal Plan 1,0,Room_Type 1,43,2018,5,31,115.5
INN00665,2,1,Meal Plan 1,1,Room_Type 1,27,2018,8,8,195.5
INN00666,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,115
INN00667,1,0,Meal Plan 2,0,Room_Type 1,72,2017,9,18,84
INN00668,2,0,Not Selected,0,Room_Type 1,10,2018,10,16,107.8
INN00669,2,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,105
INN00670,2,0,Meal Plan 1,0,Room_Type 1,170,2018,4,8,78
INN00671,1,0,Meal Plan 2,0,Room_Type 1,265,2018,6,24,90
INN00672,2,0,Not Selected,0,Room_Type 1,49,2018,7,9,105.3
INN00673,2,0,Meal Plan 1,0,Room_Type 1,51,2018,2,25,80.3
INN00674,1,0,Meal Plan 2,0,Room_Type 1,3,2018,2,8,129
INN00675,2,0,Meal Plan 2,0,Room_Type 1,265,2018,6,24,115
INN00676,2,0,Not Selected,0,Room_Type 1,34,2018,9,11,125.1
INN00677,2,0,Meal Plan 1,0,Room_Type 1,1,2018,2,27,103
INN00678,2,0,Not Selected,1,Room_Type 1,77,2018,5,1,125.1
INN00679,1,0,Not Selected,0,Room_Type 1,60,2018,6,17,96.17
INN00680,2,0,Meal Plan 1,0,Room_Type 1,56,2017,9,25,185
INN00681,2,0,Not Selected,0,Room_Type 1,0,2018,6,12,69.74
INN00682,2,2,Meal Plan 1,0,Room_Type 6,136,2018,7,9,172.55
INN00683,1,0,Meal Plan 1,1,Room_Type 1,4,2018,1,28,95
INN00684,2,1,Meal Plan 2,0,Room_Type 1,68,2018,9,9,166.35
INN00685,2,0,Not Selected,1,Room_Type 1,1,2018,11,18,108
INN00686,2,0,Meal Plan 1,0,Room_Type 4,61,2018,3,21,102
INN00687,2,0,Meal Plan 1,0,Room_Type 7,40,2018,5,13,203.73
INN00688,2,0,Not Selected,0,Room_Type 1,6,2018,11,17,78.69
INN00689,2,0,Not Selected,0,Room_Type 1,58,2018,11,3,79.2
INN00690,1,0,Meal Plan 1,0,Room_Type 1,35,2018,3,16,76.5
INN00691,2,0,Meal Plan 1,0,Room_Type 1,177,2018,6,3,100
INN00692,2,0,Meal Plan 1,0,Room_Type 1,13,2018,12,14,88.4
INN00693,1,0,Meal Plan 1,0,Room_Type 1,245,2018,7,6,110
INN00694,2,0,Meal Plan 1,0,Room_Type 4,189,2018,10,28,109.8
INN00695,2,0,Meal Plan 1,0,Room_Type 1,271,2018,12,3,78.3
INN00696,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN00697,2,0,Not Selected,0,Room_Type 1,207,2018,7,28,80.75
INN00698,2,0,Meal Plan 1,0,Room_Type 1,108,2018,12,25,104
INN00699,2,0,Not Selected,0,Room_Type 1,39,2018,3,15,51.19
INN00700,2,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,150
INN00701,2,0,Meal Plan 1,0,Room_Type 4,177,2018,8,12,127.8
INN00702,2,0,Not Selected,0,Room_Type 4,15,2017,9,17,115
INN00703,2,0,Meal Plan 1,0,Room_Type 4,10,2018,5,5,156
